"geoid_2010","zip","population","network_dist_3parks_miles","mean_dist_3parks_miles","asthma_ed_per10k","ami_ed_per10k","pm25_ug_m3","ozone_ppm","poverty_pct_below_2x_fpl","ozone_ppm_ces3_2012_2014","land_area_sq_mi","in_primary","within_1p25mi"
"06037534900","90001",6319,0.695072029348604,0.536634836666667,67.65,21.92,12.11083805,0.04539285,39.7,0.046,0.40565079069417,1,1
"06037430801","91006",6978,0.295069295315358,0.205487333333333,22.22,5.91,11.87707855,0.06133785,23.7,0.051,0.660087867731563,1,1
"06037430724","91007",4723,0.482104509663565,0.39992617,18.19,7.51,11.76789157,0.05938691,26.2,0.051,0.224632046489974,1,1
"06037403304","91789",4863,1.9869443698799,0.247643823333333,22.01,8.81,12.17233228,0.05116215,13.1,0.051,1.40836285091672,1,1
"06037403321","91765",6303,1.30101084665553,0.53090539,25.42,8.88,12.38754597,0.05334987,17.3,0.057,2.58679604811776,1,1
"06037403318","91766",6367,0.576327373140857,0.351576126666667,71.97,16.88,12.46525139,0.05462941,24.8,0.057,1.30080156466433,1,1
"06037403317","91766",4710,0.662691755149924,0.5262856,43.59,10.78,12.37523949,0.05462941,16.2,0.057,1.4824113739387,1,1
"06037403320","91765",4992,0.697726527081842,0.368290193333333,24.85,9.39,12.34599271,0.05219839,14.3,0.055,1.51174237809918,1,1
"06037195500","90026",5548,0.665080927384077,0.28167139,45.42,11.2,12.17613597,0.04939042,11.3,0.046,0.469084337881381,1,1
"06037195720","90026",2000,0.558251063787481,0.39099194,55.72,14.06,12.21911535,0.04863521,40.1,0.046,0.111923437318791,1,1
"06037195710","90026",4487,0.605756755547602,0.468991583333333,55.72,14.06,12.21911535,0.04863521,59.3,0.046,0.186582376261565,1,1
"06037197410","90026",4331,0.75629883977571,0.397292113333333,35.69,8.61,12.11289442,0.05022962,18.4,0.046,0.538958903367321,1,1
"06037195802","90026",2691,0.78187758490416,0.55169486,55.51,14.01,12.19449024,0.0482775,41.8,0.046,0.154375409977461,1,1
"06037197300","90026",4052,0.445966182494234,0.312182373333333,55.72,14.06,12.35660149,0.04939042,24,0.046,0.253843988420472,1,1
"06037197200","90031",3909,0.425293162928498,0.24982066,59.14,9.64,12.25891972,0.05022962,35.9,0.046,0.300347729359653,1,1
"06037542502","90220",5006,0.393507540960789,0.270189053333333,110.96,17.77,12.12536191,0.04259906,61.4,0.044,0.386875800487748,1,1
"06037543703","90745",3370,1.3117636751372,0.729169676666667,51.05,14.1,11.78762745,0.03975537,23.2,0.042,0.400294799627478,1,1
"06037571000","90713",5628,0.439830763342082,0.304948453333333,32.57,14.05,11.71684505,0.04320513,9.4,0.044,0.6753146010234,1,1
"06037570204","90805",4201,0.687293704764177,0.574719696666667,78.42,17.31,11.99002053,0.04320513,42.5,0.042,0.210604617164826,1,1
"06037570303","90805",4471,0.34867685218325,0.21262325,94.42,20.48,12.47113428,0.04192559,42,0.042,0.237804587084379,1,1
"06037555104","90715",4210,0.66249043088364,0.45113978,28.81,9.67,11.69434748,0.0438112,35.1,0.044,0.339484983317935,1,1
"06037570502","90805",6588,1.13103227153424,0.82704796,94.42,20.48,12.07851936,0.04259906,38.8,0.042,0.770453777778154,1,1
"06037570402","90805",3400,0.752990038177046,0.338032103333333,88.49,19.32,12.78098946,0.04192559,37.7,0.042,0.590661761416349,1,1
"06037570501","90805",8042,0.671326950608447,0.518355983333333,94.42,20.48,12.25666707,0.04259906,50.5,0.042,0.572148588180198,1,1
"06037570603","90805",5172,0.599276475383759,0.329407193333333,84.91,17.32,11.93730018,0.04259906,46,0.042,0.283431818318656,1,1
"06037570301","90805",7273,0.32351753260956,0.22031589,94.42,20.48,12.50092519,0.04259906,56.9,0.042,0.462748177851674,1,1
"06037570602","90805",6177,0.547444797383282,0.391738803333333,89.18,19.38,12.0198097,0.04192559,31.9,0.042,0.40240211555643,1,1
"06037570304","90805",5094,0.325884335480792,0.22787239,94.42,20.48,12.95638339,0.04192559,54.2,0.042,0.219244258176537,1,1
"06037504102","90670",9,0.78470233834407,0.74028893,31.6,11.92,11.95328099,0.04673761,,0.046,2.49832085156175,0,1
"06037480002","91775",3623,1.46399899586415,1.17762612,19.25,9.56,11.56606477,0.05763123,14.1,0.051,0.521092004217734,1,1
"06037620102","90245",3355,0.286855389525173,0.237488263333333,22.71,9.11,11.87096327,0.04320513,15.7,0.044,0.337234156998118,1,1
"06037293301","90710",3108,1.18497226198998,0.63570505,49.6,10.25,11.90141921,0.03975537,10.8,0.042,0.323195408978538,1,1
"06037300100","91214",6014,0.536331573610117,0.45526592,26.19,10.2,11.11453417,0.06350576,7.7,0.053,1.77664384520669,1,1
"06037300501","91214",3264,1.06395525133222,0.675654593333333,22.81,9.51,11.4121755,0.06133785,10.2,0.053,0.519514697362839,1,1
"06037101400","91042",3458,0.623748558418834,0.307179493333333,24.28,11.1,11.1423019,0.06350576,27.1,0.053,2.43496304913539,1,1
"06037910210","93551",7239,1.09393268313052,0.634547783333333,51.51,15.95,7.290853268,0.06236471,16.3,0.062,1.22607290107212,1,1
"06037480303","91801",4103,0.557691208343275,0.470762293333333,39.56,11.33,11.67590961,0.05395594,44.5,0.05,0.174593826744633,1,1
"06037463602","91105",6057,0.540425788395769,0.416970003333333,16.62,5.88,11.08381171,0.05679963,27.3,0.051,0.357453314996493,1,1
"06037463601","91101",5988,0.557238228744134,0.46741801,19.88,7.94,10.90332114,0.05763123,27.1,0.053,0.359129295986228,1,1
"06037462302","91106",3213,0.751411755348763,0.61581497,24.72,8.36,11.15848897,0.05846283,36,0.053,0.269693687128162,1,1
"06037462301","91106",5265,0.605961186669848,0.568026816666667,20.64,6.63,11.15848897,0.05846283,45.5,0.053,0.24610777425152,1,1
"06037462202","91101",2775,0.678772220233834,0.575368343333333,29.35,12.23,11.13912936,0.05763123,42.1,0.053,0.219697061669909,1,1
"06037462201","91101",3941,0.54958293565577,0.434873433333333,25.65,10.01,11.25833982,0.05846283,43.1,0.053,0.206658430384841,1,1
"06037462002","91103",4043,0.478204162689891,0.310232386666667,38.39,8.59,11.37715041,0.05846283,69,0.051,0.197812244375516,1,1
"06037462001","91104",4460,0.450284090909091,0.383969296666667,27.49,7.46,11.37715041,0.05846283,58.3,0.051,0.197883633844172,1,1
"06037461902","91103",1801,0.364746753956892,0.269955296666667,33.74,8.5,11.2362251,0.05763123,50.3,0.051,0.321532704381797,1,1
"06037461901","91103",5051,0.418489148373499,0.38331993,34.19,10.37,11.31532488,0.05763123,50.1,0.051,0.337026545881711,1,1
"06037461502","91103",6423,0.697754488785493,0.543520193333333,39.91,9.3,11.40891526,0.05938691,46,0.051,0.452434701926103,1,1
"06037186201","90041",3201,0.875517602203134,0.763491303333333,26.16,6.02,11.74162162,0.0527438,30.4,0.05,0.200028182103122,1,1
"06037183702","90042",2775,0.186035428099897,0.117610126666667,35.47,9.3,11.68192709,0.05334987,34.8,0.05,0.344872498429346,1,1
"06037183701","90042",3720,0.247278394178,0.14847425,47.69,12.3,11.68192709,0.05334987,35.8,0.05,0.212455443733292,1,1
"06037183402","90041",3006,0.901643775351945,0.667748446666667,34.78,9.76,11.74162162,0.05334987,37.5,0.05,0.199384118351416,1,1
"06037183401","90042",2531,0.56010585679631,0.40292813,39.16,10.18,11.7845552,0.05334987,44.9,0.05,0.18673313407682,1,1
"06037183222","90041",3493,1.16184358347252,0.669380886666667,30.14,8.23,11.56320221,0.05462941,19.2,0.05,0.35849462271045,1,1
"06037183221","90042",3522,1.0980324902569,0.689036376666667,37.5,9.77,11.55230672,0.05395594,50.2,0.05,0.273135287294041,1,1
"06037143603","91602",2392,0.50587941422095,0.23642145,25.83,8.08,11.53404464,0.05530288,18.9,0.053,0.202965437560638,1,1
"06037701701","90404",3305,0.30416803368329,0.15126528,59.22,11.46,11.73422356,0.04791979,29.5,0.046,0.254291630529532,1,1
"06037701100","90049",1101,1.2178452835441,0.576271923333333,13.61,7.6,11.65549655,0.04943242,83.9,0.046,0.977884597045505,1,1
"06037701302","90403",4868,0.484123344667144,0.419061276666667,24.3,13.52,11.74617518,0.0482775,12.5,0.046,0.175774292465381,1,1
"06037701601","90403",4194,0.511144913703969,0.47637332,22.14,11.98,11.69434868,0.04863521,7.5,0.046,0.475232902347185,1,1
"06037701801","90404",7001,0.476209561162809,0.14772605,50.21,10.11,11.77169218,0.04716458,34.8,0.046,0.736152751346028,1,1
"06037701602","90404",3987,0.382072446910045,0.234121243333333,46.4,9.76,11.69434868,0.04791979,20.7,0.046,0.255313071500934,1,1
"06037701501","90403",5267,0.577891364431719,0.565042273333333,23.39,9.1,11.72139398,0.04791979,18.3,0.046,0.237691989272491,1,1
"06037701702","90404",3437,0.221941983814523,0.211931266666667,61.96,11.44,11.72139398,0.04756207,30.6,0.046,0.232365945131308,1,1
"06037482001","91754",2650,0.484268124154935,0.16867328,31.7,8.15,12.01896111,0.05070407,12,0.048,1.13860613956641,1,1
"06037482002","91754",6760,0.591921925952438,0.43184136,38.51,9.86,12.135676,0.05116215,32.4,0.048,0.96300641631517,1,1
"06037482101","91754",4750,0.538997256024815,0.380440763333333,39.59,10.18,12.04780528,0.05219839,33.9,0.048,0.445468120361371,1,1
"06037482201","91755",4076,0.68555324405472,0.414994303333333,24.19,6.52,12.02766948,0.0527438,58.1,0.048,0.29965434504485,1,1
"06037482202","91755",5087,0.481954137835043,0.438689173333333,22.16,6.17,11.99862755,0.05334987,42.2,0.048,0.249893180717729,1,1
"06037482102","91754",2943,0.741469816272966,0.439624043333333,32.73,8.46,12.07312152,0.05219839,25,0.048,0.42315599826827,1,1
"06037433802","91733",3362,0.369930232442536,0.225399273333333,65.92,16.69,11.99699602,0.0534139,27.7,0.046,2.53061880339675,1,1
"06037433902","91732",3284,0.814033544102442,0.67380946,47.95,10.6,12.10966426,0.05605125,32.7,0.048,0.281635699452304,1,1
"06037128910","91403",4657,0.432260598107055,0.36852883,37.87,15.57,11.77575945,0.05938691,17.4,0.053,0.515344312194545,1,1
"06037500500","90660",2703,0.406551986399427,0.18274482,60.59,21.19,11.92860167,0.05219839,34.7,0.046,0.291789553789496,1,1
"06037500402","90660",4856,0.349441760120894,0.2488215,57.49,20.15,11.97618142,0.05116215,37.7,0.046,0.516784271388026,1,1
"06037128702","91423",5810,0.877688051777619,0.730232493333333,24.51,12.08,11.66487781,0.05938691,19.3,0.053,0.640970737800028,1,1
"06037500600","90660",4912,0.744032351069753,0.38793622,59.35,20.74,12.00103744,0.05116215,29.2,0.046,0.454942021401789,1,1
"06037541606","90221",2348,0.590413236697686,0.41442491,95.67,24.68,12.10598268,0.04259906,56.7,0.044,0.130321898692809,1,1
"06037128302","91411",5000,1.07680582895888,0.457945716666667,75.59,19.38,11.85390933,0.06133785,55.7,0.055,0.265969984065294,1,1
"06037602106","90250",5403,0.538965566094011,0.38236577,77.65,19.79,11.95518491,0.04259906,50.7,0.044,0.31605846156066,1,1
"06037602002","90250",3057,0.597922507555874,0.323896523333333,52.66,13.14,11.9852196,0.04259906,44.7,0.044,0.207367910963113,1,1
"06037128303","91411",4176,1.10824472580132,0.8483629,74.24,19.06,11.84362669,0.06133785,65,0.055,0.159819768182256,1,1
"06037603001","90247",7498,0.772538997256025,0.588466466666667,87.73,16.4,12.09860815,0.04259906,39,0.044,0.436934765051875,1,1
"06037602404","90250",5457,0.649121629682653,0.481340276666667,77.65,19.79,12.05874567,0.04259906,43,0.044,0.249394532459456,1,1
"06037128220","91401",2912,0.98913532470373,0.79509463,63.43,19.24,11.66422752,0.06133785,55,0.055,0.214624477436308,1,1
"06037602403","90250",5199,0.571469493159946,0.47545283,77.65,19.79,12.05874567,0.04259906,38.5,0.044,0.22680994198927,1,1
"06037600703","90305",1783,0.921929059293725,0.588252676666667,93.35,17.23,12.02199197,0.04320513,18,0.046,0.201486394424027,1,1
"06037602402","90250",6869,0.611859242026565,0.509056883333333,77.5,19.75,12.01849263,0.04259906,28,0.044,0.508928726147704,1,1
"06037600602","90303",2542,1.00440427901058,0.678806993333333,91.63,21.81,11.98293327,0.04259906,61.3,0.044,0.266773056684805,1,1
"06037601303","90302",5084,0.7110735802911,0.559246283333333,93.43,18.08,11.87102583,0.0438112,35.3,0.046,0.169784655711412,1,1
"06037236000","90008",4181,0.595607278493597,0.34175812,67.94,9.9,11.7210889,0.04486563,16.7,0.046,1.55316141505762,1,1
"06037236100","90008",6170,0.780103570150322,0.614564206666667,118.41,15.95,11.91626655,0.04490202,50.4,0.046,0.437422056312065,1,1
"06037237300","90047",5311,0.526633212041677,0.41248663,142.48,19.97,11.95656498,0.0438112,43.4,0.046,0.384667040273401,1,1
"06037237500","90044",2922,0.298594334088921,0.233079586666667,125.58,24.53,11.97286678,0.0438112,65.3,0.046,0.129642927797456,1,1
"06037237600","90044",4101,0.47698192555476,0.34953525,92.68,19.61,11.97286678,0.04435661,69.4,0.046,0.1944677574543,1,1
"06037237720","90044",3707,0.50832078163525,0.32561805,76.3,16.56,12.03324822,0.0438112,72,0.046,0.125723623114625,1,1
"06037237800","90044",3796,0.788861175733715,0.570660266666667,109.41,19.26,12.02644658,0.0438112,36.8,0.046,0.374896448725782,1,1
"06037237710","90044",4410,0.404108133500358,0.287704996666667,80.94,17.08,12.03324822,0.0438112,71.4,0.046,0.166561967622315,1,1
"06037237900","90047",4405,0.534492314881094,0.498284023333333,125.13,17.65,12.02165432,0.0438112,35.1,0.046,0.378743899237437,1,1
"06037239330","90001",2458,0.637500745645431,0.52782762,113.45,27.79,12.14625901,0.04490202,61.2,0.046,0.377962689684703,1,1
"06037239310","90003",4501,0.719726174143005,0.513640416666667,113.88,27.88,12.13275518,0.04435661,68.1,0.046,0.206369959162863,1,1
"06037239320","90003",4086,0.647683776743816,0.453744753333333,113.88,27.88,12.13275518,0.04490202,65.3,0.046,0.134008688352627,1,1
"06037238310","90044",5002,0.432809890240993,0.38728372,83.72,17.56,12.12072526,0.0438112,68.9,0.046,0.154257034174184,1,1
"06037238100","90047",5163,0.57204550425515,0.456220403333333,136.1,19.22,12.01125306,0.0438112,41.3,0.046,0.379577896953357,1,1
"06037534002","90201",4628,0.386973201503221,0.292729536666667,36.38,15.43,12.18882021,0.04716458,48.4,0.046,0.347783378331416,1,1
"06037533203","90255",1931,0.49056012884753,0.16490339,54.4,21.82,12.05709531,0.04588368,64.9,0.046,0.149202561107124,1,1
"06037534301","90201",4320,0.530096113696015,0.457913753333333,43.15,18.75,12.06526369,0.04588368,47.1,0.046,0.332766484461969,1,1
"06037532001","90640",3036,0.723440109759007,0.717123393333333,45.64,13.51,12.15638315,0.04981739,59.4,0.046,0.521314461389555,1,1
"06037532303","90040",4599,1.16710100513004,0.91768162,52.04,17.15,12.22974497,0.0486551,32.6,0.046,2.91952161233667,1,1
"06037534403","90201",2795,0.564966843633182,0.388117793333333,48.64,21.32,12.03327676,0.04588368,47.5,0.046,0.120986564131756,1,1
"06037534700","90255",4435,0.673931117275113,0.498430116666667,56.81,22.6,12.05709531,0.04539285,36.5,0.046,0.214306942881294,1,1
"06037430701","91007",5846,0.317906550743657,0.26020255,19,7.63,11.74239688,0.06133785,21.4,0.051,1.15459371231631,1,1
"06037431700","91007",6000,0.643058289588801,0.44174637,15.78,6.01,11.82561257,0.05938691,25,0.051,1.22286050162215,1,1
"06037430802","91006",4586,0.573963055754394,0.323651726666667,21.41,5.62,11.84691327,0.060311,34.5,0.051,0.718428193529429,1,1
"06037431400","91006",4202,0.535902206116281,0.381197413333333,22.3,5.89,11.97531239,0.05938691,29.6,0.051,0.688263113277381,1,1
"06037431800","91007",5655,0.918970711047483,0.7131115,15.22,5.97,11.77607393,0.05938691,23.9,0.051,0.570692588696865,1,1
"06037430400","91006",4642,0.622449271255866,0.305354466666667,19.82,5.29,11.79500895,0.06350576,13.7,0.053,1.39017832181091,1,1
"06037430600","91006",4553,0.745902056987195,0.403980353333333,17.31,4.98,11.77067294,0.06133785,17,0.051,1.43462182068859,1,1
"06037401602","91750",6294,0.338296225045733,0.139365266666667,39.16,12.61,12.624991,0.06133785,24.9,0.06,0.782416308397648,1,1
"06037400204","91750",5637,0.513982094567724,0.266150783333333,39.86,13.68,12.50459127,0.06350576,5.8,0.06,2.90139944924689,1,1
"06037404000","91702",4614,0.744352357233755,0.37126795,45.21,11.52,11.91993499,0.060311,27.6,0.055,0.509935617225671,1,1
"06037401601","91750",5368,0.76071492483894,0.45214995,38.09,12.98,12.63237406,0.06236471,24.6,0.06,0.998331420641155,1,1
"06037401701","91711",4488,0.582007948580291,0.34696116,33.93,9.73,12.71399453,0.06236471,20.9,0.06,0.76924891611182,1,1
"06037542402","90221",3306,0.413297592062356,0.33823562,86.77,22.2,12.25258001,0.04259906,43.5,0.042,0.604316215470966,1,1
"06037543100","90220",7254,0.473506596476577,0.323168723333333,96.18,15.27,12.14085089,0.04192559,37.7,0.042,1.1162281307693,1,1
"06037553300","90706",3214,0.894955957209894,0.58127936,53.47,15.61,11.93805962,0.04435661,45.1,0.044,0.324200433168012,1,1
"06037554802","90701",6378,0.772484316591108,0.51300194,30.97,13.32,11.89366117,0.04435661,29.2,0.044,0.594148168189853,1,1
"06037554900","90701",7636,0.615517875606458,0.49207987,28.86,12.11,11.87789848,0.04435661,24.1,0.044,0.678312418059711,1,1
"06037106604","91342",5068,0.606814950687982,0.532516746666667,63.98,13.45,11.03732681,0.06718273,43.8,0.06,1.00069679165438,1,1
"06037553400","90242",3495,0.358306862920544,0.284860436666667,38.22,14.78,11.92158918,0.04490202,25.8,0.044,0.281920185467956,1,1
"06037554002","90706",5856,0.410663599578462,0.178461766666667,61.63,17.57,11.93490195,0.04435661,42.7,0.044,0.491276859255543,1,1
"06037570601","90805",5610,0.691909871351308,0.449014656666667,94.42,20.48,12.2095544,0.04192559,43.7,0.042,0.301271328814324,1,1
"06037570901","90713",5752,0.316860783027122,0.246466916666667,31.38,13.51,11.74987106,0.04320513,12.7,0.044,0.701310966859998,1,1
"06037570800","90712",5300,0.613394028871391,0.54636581,115.64,12.55,11.71457463,0.04320513,13.6,0.042,0.92722469195042,1,1
"06037571200","90808",8175,0.522683776743816,0.41089001,27.84,10.41,11.63961067,0.04259906,22.5,0.042,1.01115834841419,1,1
"06037571400","90712",4844,0.833597416090034,0.508868386666667,142.13,14.5,11.72749499,0.04192559,26.5,0.042,0.833742541625027,1,1
"06037573401","90755",1642,0.351737726676211,0.230133983333333,34.55,10.23,11.57476591,0.04050375,28.8,0.042,0.402139437535874,1,1
"06037572500","90810",3643,0.817715168416448,0.478332093333333,79.55,21.11,11.78613452,0.03975537,53,0.042,0.227085936230032,1,1
"06037571502","90807",4739,0.299318852899069,0.205817353333333,48.45,11.61,11.83702161,0.04125212,32.6,0.042,0.531689318164476,1,1
"06037571600","90805",2309,0.383911705639068,0.225133006666667,79.48,17.34,12.14582489,0.04192559,78.4,0.042,0.111962749688839,1,1
"06037208720","90057",4319,0.26037876302394,0.161853393333333,74.85,19.42,12.20870236,0.04756207,66.4,0.046,0.0620739368112389,1,1
"06037209402","90057",3963,0.244100080529706,0.213961696666667,51.7,13.45,12.23163332,0.04716458,79.3,0.046,0.052617879773201,1,1
"06037297300","90732",2193,0.804604857631432,0.198914423333333,55.88,10.14,11.60767179,0.03809217,19.5,0.042,0.555779773043051,1,1
"06037530500","90022",3719,0.552034245009147,0.397726043333333,66.37,15.57,12.15638623,0.05022962,47.9,0.046,0.347613043456404,1,1
"06037297120","90731",3053,0.361408126541,0.2635406,103.61,14.57,11.67101336,0.03809217,41.6,0.042,0.171144201156198,1,1
"06037702901","90292",9852,0.419487691879424,0.3026959,27.53,10.07,11.69453379,0.04490202,19,0.046,1.45139739648071,1,1
"06037701000","90212",5936,0.334473549471089,0.261143153333333,31.1,10.47,11.7922658,0.0482775,14.9,0.046,0.548682886393637,1,1
