"GEOID","population","asthma","ami","poverty","pm25","ozone","child_10","elderly_65"
"06037703001",6503,39.43,9.37,7.4,11.69361957,0.04435661,12.64,13.12
"06037651101",5036,27.26,10.48,12.7,11.89781113,0.04050375,12.75,21.49
"06037141102",3074,33.43,17.99,20.8,11.63355936,0.05763123,12.62,13.53
"06037310201",5732,34.96,12.31,22.2,11.75666562,0.060311,8.46,16.84
"06037920041",1668,52.57,13.72,28.2,10.28609285,0.06718273,20.5,4.08
"06037189600",3939,22.29,7.88,26.7,11.78493345,0.05116215,3.78,9.39
"06037572001",5957,46.68,11.68,19,11.42948394,0.04125212,12.64,14.64
"06037574902",5549,26.3,10.31,51.1,11.55937137,0.04125212,6.94,6.29
"06037403319",4046,27.84,10.36,20.8,12.35178857,0.05278424,8.3,17.8
"06037461902",1801,33.74,8.5,50.3,11.2362251,0.05763123,2.11,15.05
"06037504002",5461,37.42,16.37,12.8,11.97039347,0.04716458,10.29,11.94
"06037192002",2597,25.11,10.71,20.2,11.76734525,0.04939042,5.93,11.86
"06037401201",3377,48.79,13.39,11.8,12.14675541,0.06133785,17.32,13.56
"06037920106",3381,29.51,10.46,27.7,8.73436651,0.05948454,12.39,9.97
"06037405701",3862,52.36,14.06,17.7,11.85243866,0.05938691,11.96,8.21
"06037300502",5874,22.29,10.75,23.5,11.43450312,0.060311,9.09,14.13
"06037574202",2251,25.99,11.47,23.6,11.64556074,0.04125212,7.69,23.5
"06037403316",6757,27.36,9.59,19.3,12.36302468,0.05400087,10.6,16.49
"06037293306",2436,39.67,8.59,16.7,11.75842764,0.03975537,11.9,16.5
"06037432000",7601,22.34,7.96,24.1,11.79728341,0.05763123,10.88,21.62
"06037401701",4488,33.93,9.73,20.9,12.71399453,0.06236471,9.05,25.58
"06037265305",3990,11.78,10.55,70.8,11.70850449,0.04939042,1.6,0.35
"06037143500",5482,23.9,11.48,15.9,11.55932918,0.05679963,11.78,11.29
"06037703002",6721,55.46,8.95,12.6,11.7994331,0.04435661,5.58,25.78
"06037124400",4858,31.42,12.2,25.8,11.51704216,0.05938691,13.22,13.71
"06037215101",3015,31.63,12.33,19.1,11.72613579,0.04756207,6.63,5.37
"06037481712",5329,22.49,6.29,43.2,11.975764,0.05334987,6.51,19.22
"06037295103",5188,49.77,9.22,6.9,11.74135383,0.03809217,10.47,21.68
"06037185204",1921,65.4,11.07,22.5,12.01395483,0.05116215,7.6,23.95
"06037106010",3093,63.98,13.45,18.8,10.84104549,0.0685917,10.31,15.91
"06037406402",2043,45.89,14.16,12.3,12.13729695,0.05605125,10.62,24.33
"06037403702",3786,47.7,13.23,15.6,12.17423833,0.05846283,10.83,19.26
"06037920332",2438,46.47,12.71,14.2,9.696435756,0.06591477,5.37,10.54
"06037186202",2007,37.61,7.18,30.1,11.83627425,0.0527438,9.72,12.06
"06037403317",4710,43.59,10.78,16.2,12.37523949,0.05462941,5.77,17.75
"06037271901",3245,27.64,9.62,16.7,11.65149211,0.04588368,4.22,13.44
"06037214902",2550,26.58,12.64,14.1,11.70232612,0.04863521,8.82,19.02
"06037651221",3697,23.8,9.71,15.2,11.8831003,0.04125212,15.9,13.31
"06037403322",3703,25.96,9.71,19.5,12.17047827,0.05116215,9.42,17.2
"06037214800",2813,27.51,13.3,16.1,11.68771731,0.04863521,8.46,14.33
"06037101110",4283,30.87,16.86,32.5,11.30213066,0.06464682,12.65,16.97
"06037920328",2036,32.41,11.9,15.5,9.860296332,0.06350576,8.55,8.94
"06037900900",4018,65.33,12.95,35,6.732983022,0.06236471,15.18,16.87
"06037217002",4639,31.16,11.15,29,11.69991328,0.04716458,11.51,9.44
"06037181500",3956,36.19,10.05,18.1,11.57992001,0.05462941,10.49,16.63
"06037192300",2463,37.07,9.81,16.6,11.84738147,0.04863521,6.74,16.85
"06037272302",4457,35.21,12.29,32.3,11.63317139,0.04539285,7.52,11.44
"06037463101",2373,18.82,6.51,18.8,11.69107527,0.05938691,9.36,16.98
"06037216401",3772,29.1,10.4,28.5,11.69760185,0.04756207,8.67,12.75
"06037901010",5723,60.67,14.26,41.3,7.465678351,0.06236471,18.59,12.35
"06037463200",3563,25.91,8.8,18.7,11.44145003,0.05938691,8.17,22.9
"06037311400",2300,35.08,10.98,9.7,11.51300398,0.05763123,8.48,17.74
"06037265303",5156,18.77,12.33,79.5,11.54279044,0.04978792,1.78,0.25
"06037128802",4670,44.83,12.33,11.1,11.78721362,0.060311,14.22,14.3
"06037431002",3165,28.74,6.9,31.4,11.86061314,0.06236471,10.62,21.96
"06037183221",3522,37.5,9.77,50.2,11.55230672,0.05395594,9.03,12.04
"06037311500",5828,33.25,10.5,18.1,11.65548553,0.05763123,15.56,10.09
"06037430801",6978,22.22,5.91,23.7,11.87707855,0.06133785,10.75,8.67
"06037503302",6784,36.74,14.09,31.5,11.9353244,0.04939042,12.78,9.27
"06037113213",5248,54.03,17.22,15.5,10.67168543,0.06133785,9.79,14.94
"06037310602",2853,34.8,9.72,17.2,11.75487101,0.060311,13.99,12.58
"06037554519",3498,29.71,8.92,14.9,11.87303838,0.04435661,3.97,31.7
"06037400800",6967,46.19,12.12,27.9,11.76915454,0.06236471,5.24,8.35
"06037195400",4451,42.99,11.02,18.5,12.13679062,0.04939042,5.14,13.64
"06037273300",2915,31.11,8.75,34.2,11.68337511,0.04632538,5.59,10.29
"06037401002",3678,40.41,14.54,23.3,12.01772896,0.06236471,14.49,17.35
"06037702300",6839,31.01,11.1,20.4,11.75472373,0.04676708,13,17.27
"06037401202",4706,35.9,10.15,21.7,12.24965821,0.060311,10.24,14.64
"06037183222",3493,30.14,8.23,19.2,11.56320221,0.05462941,10.33,20.58
"06037311300",3896,36.17,11.44,15.1,11.52470974,0.05938691,12.63,14.94
"06037214400",2916,31.63,12.33,21,11.83730224,0.04863521,8.68,4.49
"06037461300",6840,31.29,8.25,21.5,11.53976318,0.060311,10.72,19.87
"06037143100",4389,31.21,9.17,18,11.58951435,0.05605125,8.25,12.14
"06037189905",2432,27.24,13.36,28.4,11.7676418,0.05067132,2.55,19.24
"06037570800",5300,115.64,12.55,13.6,11.71457463,0.04320513,11.66,10.47
"06037432102",5951,27.77,9.05,18.5,11.83990675,0.05763123,12.03,16.4
"06037267402",4872,18.63,8.5,15.7,11.68630169,0.0482775,4.99,12.5
"06037113212",3494,54.03,17.22,16.4,10.6125987,0.06236471,10.1,18.35
"06037272201",2390,35.21,12.29,27.8,11.63317139,0.04588368,4.06,8.7
"06037461400",3119,43.23,11.51,29.1,11.46988813,0.05938691,12.18,15.93
"06037214901",3250,24.21,11.28,18.5,11.67533374,0.04899293,2.92,14.55
"06037113231",2303,53.09,12.47,14.5,10.08304904,0.05938691,11.94,20.36
"06037135202",4708,38.66,13.37,15.8,10.79494027,0.05763123,14.55,13.38
"06037570003",4119,127.45,13.38,10.4,11.84858192,0.04320513,12.84,14.57
"06037265510",4663,16.08,10.16,46.8,11.74779166,0.04863521,6.24,8.17
"06037554513",2758,34.57,10.57,12.6,11.91939602,0.04539285,12.44,20.85
"06037700801",4610,15.67,8.64,19.8,11.80254647,0.04901945,4.62,34.86
"06037920034",3790,39.71,10.69,22.8,9.996792372,0.06718273,13.32,9.84
"06037481711",4246,17.76,4.93,45.9,12.00233411,0.05334987,6.62,23.67
"06037670003",5707,40.01,10.84,18.1,11.91367104,0.03975537,11.99,13.95
"06037109200",2846,48.91,12.55,9.5,11.35818212,0.06718273,13.25,9.98
"06037403401",5136,22.55,8.22,15.1,12.26873959,0.05278424,11.84,22.29
"06037651001",5444,52.35,11.03,24.7,11.9316356,0.04050375,10.56,17.96
"06037574400",5474,23.8,12.66,11.5,11.59699651,0.04192559,12.48,17.35
"06037113232",4315,63.4,14.45,14.3,10.91904895,0.060311,11.87,24.06
"06037191902",2788,37.5,11.19,18.1,11.89127311,0.04863521,6.92,8.21
"06037108202",7487,24.41,12.47,10.2,10.51287274,0.06350576,14.57,21.08
"06037408704",3311,28.38,9.84,36.5,12.12767476,0.05116215,9.21,28.27
"06037408628",5177,41.15,11.18,25.4,11.97278589,0.05219839,8.04,24.07
"06037650605",3064,27.55,10.88,16.3,11.95522956,0.04125212,12.89,10.54
"06037109700",4616,46.18,11.33,20,11.47001272,0.06718273,10.57,14.02
"06037910605",4715,96.08,18.27,56.7,8.085020981,0.06236471,18.6,7.66
"06037143300",6643,27.61,10.74,17.2,11.55263667,0.05685511,9.11,15.88
"06037571000",5628,32.57,14.05,9.4,11.71684505,0.04320513,10.29,15.9
"06037216402",2521,20.98,6.64,22.4,11.699038,0.04791979,5.87,21.42
"06037650004",4125,35.45,14.45,21.5,12.01245967,0.04125212,12.63,10.88
"06037276100",5739,32.04,10.01,19,11.87271814,0.0438112,10.47,9.08
"06037920042",6990,39.65,10.52,20.1,10.07294539,0.06718273,13.63,10.76
"06037503701",4840,45.28,17.31,26.7,11.92158802,0.04863521,11.96,14.05
"06037576602",4423,46.01,9.96,31.6,11.64728179,0.03975537,5.22,12.16
"06037183104",2146,36.14,9.41,22.6,11.49946691,0.05462941,8.76,19.43
"06037461100",5419,38.88,9.05,21.6,11.39128065,0.05938691,13.38,16.13
"06037920029",5632,47.26,12.73,14.9,10.05476144,0.06591477,12.8,9.18
"06037274100",4838,26.62,9.54,25.8,11.70131556,0.04539285,12.65,13.02
"06037460401",985,30.67,7.08,32.5,11.04783104,0.06037951,15.53,16.14
"06037570901",5752,31.38,13.51,12.7,11.74987106,0.04320513,13.2,13.96
"06037301400",4190,30.76,12.13,16.1,11.70423764,0.05852448,10.91,16.87
"06037401303",2074,46.53,14.32,7.9,12.314841,0.05763123,5.01,18.8
"06037571102",4073,33.59,14.74,19,11.62150813,0.04259906,13.23,11.74
"06037503301",3374,34.4,14.56,13.1,11.93946958,0.04939042,12.92,11.03
"06037277100",3100,26.79,11.17,7.3,11.89041869,0.0438112,8.87,16.23
"06037650800",6423,23.87,8.63,19.6,11.8979039,0.04125212,13.73,17.89
"06037214700",2414,21.29,9.93,17.6,11.71968263,0.04791979,7.25,24.77
"06037401902",6223,31.93,11.11,11.5,12.92486339,0.06133785,6.67,27.88
"06037108101",2327,29,15.55,14.7,11.03665977,0.06591477,9.28,26.43
"06037609900",2057,63.42,9.72,34.5,11.63003614,0.03809217,13.03,24.55
"06037403405",1698,22.59,8.11,17.6,12.17536434,0.05535282,6.54,18.08
"06037267404",3475,13.1,6.2,30.6,11.65656905,0.04863521,4.2,8.29
"06037570002",2679,98.79,11.27,23.9,11.7740438,0.04320513,12.13,13.14
"06037554516",3885,27.72,8.86,5.7,11.86959561,0.04435661,6.8,25.33
"06037651102",3534,25.49,10.41,15.7,11.87909496,0.04125212,10.38,26.4
"06037800328",2733,19.77,8.86,15.5,10.04262342,0.05334987,8.01,8.34
"06037215102",3059,31.63,12.33,19.5,11.85554635,0.04791979,4.77,5.56
"06037403321",6303,25.42,8.88,17.3,12.38754597,0.05334987,9.69,15.5
"06037480011",5466,17.77,8.55,33.2,11.70184498,0.05938691,13.92,12.07
"06037271300",4395,23.71,9.34,16,11.72305579,0.04676708,9.24,18.54
"06037651402",6236,30.47,12.49,17.4,11.90931561,0.04050375,12.38,15.43
"06037400900",4424,38.8,12.82,20.6,11.94310557,0.06236471,11.03,16.05
"06037189702",2201,22.21,7.94,19.3,11.78433174,0.05168937,5.13,18.13
"06037264301",5552,14.14,7.88,17.5,11.75489665,0.04863521,4.61,10.36
"06037554518",5511,31.92,9.58,15.7,11.92472965,0.04539285,10.07,19.69
"06037910206",3776,50.39,15.65,22.1,7.395298982,0.06350576,17.98,8.32
"06037460301",4845,42.66,9.98,28,11.29530355,0.06133785,11.06,16.16
"06037554517",4510,38.96,11.47,17,11.88944363,0.04490202,7.21,21.64
"06037463601",5988,19.88,7.94,27.1,10.90332114,0.05763123,7.95,13.36
"06037265201",2567,13.44,10.97,29.6,11.71588806,0.04939042,5.65,12.58
"06037271702",3918,24.88,9.09,33.7,11.73728992,0.04632538,15.19,6.71
"06037297202",3786,103.61,14.57,20.2,11.67734924,0.03809217,13.34,13.79
"06037701402",5577,24.34,11.31,24.9,11.74617518,0.04791979,3.86,26.47
"06037300800",7280,20.22,9.11,16.2,11.36531231,0.05771908,10.07,14.49
"06037900508",4016,154.47,23.65,44.3,6.660219172,0.06236471,16.26,7.42
"06037408005",5161,38.73,11.93,16.6,12.06056612,0.05530288,10.42,13.85
"06037480400",5538,28.98,8.39,23.6,11.39242682,0.05462941,10.91,20.73
"06037103400",6416,38.54,11.99,19,11.14626422,0.06464682,8.54,19.03
"06037463900",3290,23.85,7.02,14.3,11.21810429,0.05605125,4.86,34.95
"06037575001",3688,27.2,9.48,14,11.6560084,0.04125212,6.45,9.14
"06037461501",3971,39.09,10.33,32.1,11.35864584,0.05938691,13.09,14.1
"06037431300",2689,33.22,7.85,16,11.95304076,0.06133785,13.2,15.14
"06037700200",7446,27.21,13.35,20.9,11.7451443,0.05022962,4.78,9.63
"06037267200",7004,21.05,9.35,18.1,11.77107454,0.04791979,7.18,16.26
"06037216100",2151,45.2,9.31,11.4,12.01976856,0.04716458,5.86,19.25
"06037301205",2106,30.96,16.84,7.5,11.76547567,0.05679963,9.54,20.51
"06037901102",5337,60.67,14.26,25.7,7.243753752,0.06236471,12.31,13.12
"06037189300",3117,26.69,11.44,10.5,11.90145406,0.05070407,14.73,22.71
"06037265304",2878,10.35,10.19,84,11.54279044,0.04978792,1.01,1.81
"06037139801",3488,59.55,13.44,9.5,11.96890818,0.05938691,7.71,26.78
"06037910202",5823,45.11,12.9,15.5,6.980416541,0.06236471,11.63,14.68
"06037463700",3138,26.48,7.75,13.4,11.30302493,0.05605125,7.07,22.82
"06037650701",2529,26.09,10.32,11.4,11.87394388,0.04125212,13.92,24.04
"06037480202",2553,19.55,9.39,14.4,11.55081434,0.05679963,16.73,17.94
"06037106645",3650,52.54,13.58,10.7,11.22167655,0.06718273,10.47,21.4
"06037920322",2854,24.89,8.38,17,9.850586503,0.06464682,12.61,19.38
"06037482702",2373,35.41,9.13,17.5,12.09716625,0.05116215,7.59,24.4
"06037920326",6324,20.96,11.59,18.5,9.704437269,0.06259362,12.62,13.31
"06037108102",3552,29,15.55,22.1,10.87528753,0.06464682,8.36,24.27
"06037269905",2459,36.55,12.15,24,11.69483322,0.04588368,3.82,4.68
"06037701502",3530,59.14,11.14,12.8,11.72139398,0.04791979,5.27,23.6
"06037181600",4631,28.65,7.92,16.3,11.59256118,0.05334987,7.67,9.16
"06037408705",5625,25.99,9.07,19.6,12.17657329,0.05116215,10.68,18.79
"06037273902",4221,28.57,8.12,13.2,11.71620563,0.04539285,8.93,19.43
"06037271701",5694,30.71,10.74,18.2,11.77449393,0.04632538,10.96,13.91
"06037300600",9609,19.31,8.4,18.2,11.42099762,0.06037951,7.75,16
"06037576801",4070,33.69,8.51,41.2,11.60712094,0.03975537,8.4,10
"06037189701",3228,20.89,9.16,18.7,11.57819697,0.0534139,3.84,14.99
"06037134422",4924,41.39,12.07,8.9,10.69531607,0.05938691,13.55,16.39
"06037651222",6459,30.7,12.58,16.6,11.84978232,0.04125212,13.49,8.62
"06037503703",7622,27.88,11.32,18.8,11.94186195,0.0482775,8.07,30.46
"06037701000",5936,31.1,10.47,14.9,11.7922658,0.0482775,12.8,20.33
"06037194500",2019,24.21,11.52,11.5,11.72971837,0.04863521,8.92,18.42
"06037901101",5519,60.67,14.26,28.3,7.066875013,0.06236471,12.27,11.43
"06037901209",1634,45.88,12.3,35,5.78980373,0.0571344,10.77,22.95
"06037113322",4572,48.93,15.34,13.2,11.37082616,0.06350576,11.2,20.58
"06037901011",5314,58.68,12.5,22.3,7.516040087,0.06236471,12.82,11.91
"06037910709",2039,76.92,17.02,31.3,8.201203979,0.06236471,15.99,11.48
"06037271600",4811,21.68,7.87,29.2,11.78676393,0.04632538,14.88,9.06
"06037265202",3981,14.71,11.3,33.9,11.74779166,0.04939042,8.47,18.74
"06037403404",2645,26.46,10.71,15.2,12.21273895,0.05334987,5.41,25.1
"06037311200",3171,34.83,10.87,14.3,11.53890555,0.05938691,8.33,16.52
"06037403402",3745,26.46,10.71,24.3,12.32124981,0.0527438,12.84,13.94
"06037702901",9852,27.53,10.07,19,11.69453379,0.04490202,6.28,10.37
"06037267901",2428,14.99,5.57,18.7,11.7669605,0.0482775,4.53,51.57
"06037571101",4402,34.4,15.1,9.9,11.6438093,0.04259906,10.27,14.49
"06037920115",3957,18.52,7.64,13.7,9.895990017,0.06464682,16.38,13.27
"06037503901",2942,35.39,15.13,18.5,12.01645709,0.04716458,13.73,16.49
"06037700902",7352,33.03,10.72,18.8,11.71558023,0.0482775,10.47,15.91
"06037265700",4636,16.21,10.28,20.9,11.65891195,0.04863521,10.22,28.77
"06037571200",8175,27.84,10.41,22.5,11.63961067,0.04259906,8.16,16.86
"06037101300",3884,22.91,11.89,17,11.01194549,0.06350576,7.8,24.2
"06037570001",4764,28.05,11.44,18.6,11.74267889,0.0438112,13.12,12.91
"06037211000",5124,29.96,9.38,17.3,11.97046367,0.04753555,13.56,14.13
"06037462700",5413,23.31,7.7,26.6,11.24230672,0.05846283,13.34,14.37
"06037577603",8457,25.2,7.65,12,11.53224567,0.04050375,8.14,22.45
"06037113211",4109,38.78,12.18,19.9,10.27739389,0.06133785,10.46,26.89
"06037700400",5162,21.13,9.92,18.8,11.6943512,0.04939042,3.86,14.37
"06037269906",3158,34.49,11.8,19.5,11.69483322,0.04588368,6.65,6.97
"06037403802",6687,36.66,10.36,32,12.23742986,0.05938691,13.8,11.6
"06037103101",2428,34.3,11.63,20.3,11.24459686,0.06591477,12.89,15.16
"06037185100",6070,35.17,6.8,18.1,11.90127195,0.05219839,8.9,11.48
"06037106641",2372,52.54,13.58,16.1,10.95076564,0.06718273,11.72,20.74
"06037273100",2742,28.97,8.2,15.4,11.64254863,0.04632538,11.05,12.8
"06037106643",4577,51.44,13.37,4.7,10.94210448,0.06718273,9.92,20.38
"06037103300",3781,41.71,10.8,9.6,11.14759703,0.06591477,9.92,19.04
"06037576802",4061,37.16,9.61,35,11.58107322,0.03975537,8.47,9.51
"06037403406",2955,26.46,10.71,27.2,12.11003917,0.05462941,10.63,13.5
"06037269904",3927,32.13,11.06,19,11.80798017,0.04632538,7.56,6.57
"06037620101",5632,18.91,7.58,16.5,11.93026042,0.04320513,16.28,8.27
"06037408626",4037,28.38,9.84,21.1,12.07486245,0.05219839,8,19.64
"06037275311",5462,32.14,11.06,16.3,11.64347745,0.04490202,9.81,20.25
"06037276500",5674,18.11,7.58,31.2,11.65400614,0.0438112,2.98,5.48
"06037275602",12100,26.75,9.17,12.9,11.65962976,0.04435661,16.87,8.39
"06037430802",4586,21.41,5.62,34.5,11.84691327,0.060311,9.86,19.58
"06037278001",2508,26.3,11.75,18.7,11.90155949,0.0438112,13.64,12
"06037620601",5278,29.39,11.34,12.4,11.93838377,0.04192559,17.66,10.33
"06037400304",7788,33.63,10.55,19.9,12.40710799,0.06037951,12.72,14.02
"06037920013",7174,27.23,10.4,13.2,9.905727034,0.06464682,15.03,15.24
"06037621204",3052,18.58,8.52,9,11.89517547,0.04259906,5.28,21.66
"06037111206",4379,27.4,13.37,8.2,11.36662201,0.06591477,7.4,20.62
"06037480600",8038,20.42,6.75,17.9,11.3985122,0.05462941,14.87,11.64
"06037271802",5644,34.49,11.8,19.2,11.66040963,0.04588368,5.72,9.92
"06037554514",4700,30.53,9.68,20.9,11.89070824,0.04490202,7.81,18.13
"06037920031",4343,29.04,8.03,21.7,9.939752588,0.06718273,9.37,33.43
"06037464000",5623,20.98,7.14,18.5,10.81196096,0.05605125,10.42,18.12
"06037134423",3539,55.21,12.82,15.6,10.67639216,0.05938691,9.24,24.19
"06037920303",1608,31.71,9.92,15.4,9.922892997,0.06259362,11.26,7.77
"06037430400",4642,19.82,5.29,13.7,11.79500895,0.06350576,7.93,21.63
"06037135102",3726,40.43,13.82,14.5,11.07405896,0.05938691,9.45,16.48
"06037650603",3849,23.61,9.41,18.3,11.85289322,0.04125212,7.59,21.56
"06037910705",11613,79.73,18.78,32.7,7.804999738,0.06236471,11.43,8.59
"06037573902",2031,25.18,10.95,5.1,11.62611756,0.04259906,6.89,26.05
"06037900103",5939,135.82,20.79,59.8,6.737595691,0.06350576,14.33,12.8
"06037430803",5397,23.46,6.43,15.9,11.91047843,0.05938691,9.69,24.81
"06037186201",3201,26.16,6.02,30.4,11.74162162,0.0527438,10.15,16.12
"06037910207",6033,51.51,15.95,23.3,7.567773362,0.06236471,13.49,10.53
"06037141202",2674,27.64,14.32,17.1,11.64698253,0.05763123,10.1,11.14
"06037500202",4988,36.71,14.69,5.2,11.85755128,0.05070407,9.98,22.13
"06037701601",4194,22.14,11.98,7.5,11.69434868,0.04863521,10.85,21.67
"06037265602",3044,18.77,12.33,15.7,11.65326691,0.04899293,7.16,31.34
"06037463602",6057,16.62,5.88,27.3,11.08381171,0.05679963,10.71,12.2
"06037141400",5099,22.06,10.22,14.4,11.9420043,0.05938691,12.14,21.2
"06037400207",4608,34.88,11.79,8.3,12.30622172,0.06473142,8.31,20.1
"06037262704",3561,12.64,8.33,12.1,11.36879135,0.05022962,5.17,19.46
"06037297300",2193,55.88,10.14,19.5,11.60767179,0.03809217,20.66,17.28
"06037273502",2861,34.71,9.61,20.7,11.68337511,0.04588368,7.44,9.75
"06037300200",5352,24.88,9.78,18.7,11.3464301,0.06133785,9.94,15.64
"06037273600",2375,34.71,9.61,12.1,11.63925882,0.04588368,7.33,15.37
"06037701302",4868,24.3,13.52,12.5,11.74617518,0.0482775,5.79,12.72
"06037920017",4309,30.9,13.62,13.6,9.82382783,0.06464682,12.09,12.56
"06037920043",7130,40.07,10.52,8.2,10.05170787,0.06718273,19.14,9.57
"06037408723",2975,28.38,9.84,34.4,12.09228064,0.05116215,8.03,17.78
"06037106111",4191,54.8,11.71,19.3,10.85587997,0.0685917,11.45,14.72
"06037700901",3600,32.83,8.69,12.9,11.699038,0.04791979,7.03,13.28
"06037430724",4723,18.19,7.51,26.2,11.76789157,0.05938691,12.56,14.25
"06037920102",5466,27.24,9.36,25.3,7.211912338,0.06051699,13.87,10.3
"06037462400",3944,35.6,9.63,23.4,11.36217641,0.05938691,10.32,17.09
"06037300501",3264,22.81,9.51,10.2,11.4121755,0.06133785,13.6,18.11
"06037700300",6223,18.53,8.56,19.3,11.7451443,0.05022962,2.33,16.73
"06037296402",3312,39.55,8.43,19.8,11.60245628,0.03809217,13.35,15.88
"06037194402",3579,17.8,8.23,24.6,11.71336866,0.04939042,4.02,15.54
"06037214100",3668,31.27,11.2,10.1,11.89088295,0.04791979,11.45,14.01
"06037111204",6114,34.83,15.02,8.8,11.40771727,0.06464682,7.85,24.04
"06037273402",2641,33.16,9.24,27.5,11.66972548,0.04632538,4.35,17.27
"06037501501",2272,56.32,21.16,20.6,11.88524703,0.05278424,7.92,21.43
"06037310300",2881,39.31,10.77,9.9,11.75446657,0.06133785,13.85,19.54
"06037800327",5827,14.79,8.91,14.8,9.913488285,0.05219839,9.47,11.55
"06037274202",4284,26.81,9.7,22.6,11.64839617,0.04539285,6.98,22.83
"06037599000",3684,40.32,9.97,29.3,7.981629537,0.03809217,6.32,14.44
"06037400403",3906,41.32,12.83,15.6,12.15593043,0.06244084,8.24,16.85
"06037216300",4367,29.55,8.39,14.9,11.82297189,0.04753555,6.96,13.05
"06037431800",5655,15.22,5.97,23.9,11.77607393,0.05938691,9.3,23.7
"06037265410",1495,15.21,8.62,16.6,11.54047452,0.05022962,16.99,16.19
"06037463000",2665,21.05,7.03,11.4,11.64658844,0.060311,14.45,16.7
"06037108103",3099,26.14,12.81,8.6,10.94379099,0.06591477,8.87,25.56
"06037901004",12463,60.67,14.26,17.3,7.168119235,0.06236471,14.64,10.69
"06037702501",4965,35.85,10.92,6.2,11.68561304,0.04539285,11.7,13.78
"06037195100",4978,33.65,8.4,7.3,12.00322844,0.05022962,9.8,15.35
"06037297400",3356,34.49,9.62,9.7,11.46491729,0.03809217,4.05,33.52
"06037217001",2724,27.66,9.6,24.5,11.68010796,0.04716458,20.56,12.19
"06037702202",3969,33.5,11.93,12.3,11.69101747,0.04676708,10.38,19.63
"06037430701",5846,19,7.63,21.4,11.74239688,0.06133785,12.97,16.27
"06037920330",3225,32.41,11.9,15.5,9.957793429,0.06350576,8.09,34.08
"06037400206",5365,32.39,11.94,8.7,12.88984549,0.06350576,8.57,22.11
"06037401304",5449,39.48,11.99,10.8,12.33417442,0.05852448,6.7,21.44
"06037400402",4305,32.65,11.17,19.7,12.16620773,0.06350576,13.1,15.68
"06037430302",5339,48.33,11.22,18.9,11.87333886,0.06236471,9.76,17.48
"06037920112",4211,20.63,9.02,12.3,9.876284052,0.06464682,12.85,19.95
"06037700700",3575,18.87,10.95,7.7,11.62334721,0.05027629,9.73,17.29
"06037920033",598,32.96,9.23,34.8,9.930625459,0.06591477,6.02,16.72
"06037106603",3156,45.13,11.74,10.1,10.37209684,0.06591477,9.03,23.19
"06037910807",6424,40.87,11.07,16.3,10.03642942,0.06718273,13.45,10.51
"06037463400",5787,22.54,7.61,20.4,11.03330382,0.05763123,8.81,14.93
"06037297000",5597,62.23,10.8,16.1,11.58733944,0.03809217,10.85,17.37
"06037272100",4578,34.75,12.11,21.7,11.68678342,0.04588368,12.06,13.83
"06037920039",2191,52.57,13.72,9.7,10.31364147,0.06718273,8.85,13.97
"06037267902",3365,22.17,8.95,14.5,11.76246181,0.04791979,14.29,18.07
"06037481713",2736,25.04,6.45,41,11.964271,0.05334987,11.7,17.4
"06037800410",4031,5.94,4.18,13.1,9.974034972,0.05070407,4.74,7.72
"06037408629",3012,40.76,11.09,16.3,11.88787151,0.05219839,7.74,21.48
"06037403703",4542,37.39,10.64,24.6,12.20797458,0.05938691,8.48,24.35
"06037300701",5835,17.98,7.69,12,11.2573555,0.05948454,10.78,18.71
"06037430721",3963,17.71,6.96,17.3,11.83355229,0.06133785,12.39,19.66
"06037264103",2658,15.21,8.62,17,11.75489665,0.04939042,10.42,14.6
"06037620521",3958,28.1,9.02,17.6,12.06356922,0.04192559,17.46,8.29
"06037670416",4513,13.39,7.78,19,11.17290669,0.04050375,7.71,27.37
"06037430600",4553,17.31,4.98,17,11.77067294,0.06133785,12.63,20.69
"06037480704",4619,23.61,7.8,19,11.52562554,0.05462941,13.77,10.95
"06037310100",5644,27.78,8.42,13.4,11.41365521,0.06037951,10.86,16.87
"06037800329",6953,17.56,8.65,14.7,10.03635006,0.05225601,13.85,15.85
"06037275400",4069,23.7,8.39,11.8,11.67530401,0.04490202,6.98,12.73
"06037137401",4299,33.41,12.38,11.3,11.17770393,0.05763123,14,14.54
"06037201302",4341,32.28,7.74,32.4,11.80022725,0.05219839,10.23,16.59
"06037573601",6402,29.77,12.26,13,11.67288803,0.04192559,12.93,13.86
"06037620501",5726,25.78,9.84,15,11.99655082,0.04259906,14.63,12.92
"06037481800",2558,29.79,7.67,16,11.96491784,0.05219839,7.54,27.52
"06037462500",6146,31,8.71,16.2,11.56011948,0.05938691,14.07,20.39
"06037214600",2383,20.88,9.71,18.2,11.71898001,0.04863521,6.67,16.41
"06037920334",6217,30.6,11.05,19.2,9.953790794,0.06464682,10.54,18.56
"06037920040",3979,32.98,8.59,14.3,10.12600908,0.06718273,13.97,9.42
"06037134424",2916,59.15,13.71,9.9,10.2593901,0.05763123,6.86,22.7
"06037571800",3222,37.21,8.97,12.5,11.72819116,0.04125212,7.48,26.26
"06037570902",3583,34.4,15.1,18.1,11.67212819,0.04320513,10.63,13.06
"06037577100",7185,32.48,8.75,20.7,11.5700298,0.03975537,12.37,9.78
"06037403325",5348,25.31,9.41,15,12.06400634,0.04981739,14.19,16.14
"06037651401",2521,21.23,8.71,17.9,11.8333474,0.03975537,10.59,24.43
